left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
0.0	0.0	NA	0.0	-1.0	pass	40	234
48.0	49.0	studytime	0.5	1.0	NA	41	234
50.0	51.0	absences	0.06666666666666667	1.0	NA	42	234
52.0	53.0	Medu	0.625	1.0	NA	43	234
0.0	0.0	NA	0.0	-1.0	pass	44	234
54.0	55.0	Mjob	4.0	1.0	NA	45	234
0.0	0.0	NA	0.0	-1.0	fail	46	234
56.0	57.0	famrel	0.875	1.0	NA	47	234
0.0	0.0	NA	0.0	-1.0	pass	48	234
0.0	0.0	NA	0.0	-1.0	fail	49	234
58.0	59.0	Medu	0.875	1.0	NA	50	234
0.0	0.0	NA	0.0	-1.0	pass	51	234
0.0	0.0	NA	0.0	-1.0	fail	52	234
0.0	0.0	NA	0.0	-1.0	pass	53	234
0.0	0.0	NA	0.0	-1.0	pass	54	234
0.0	0.0	NA	0.0	-1.0	fail	55	234
0.0	0.0	NA	0.0	-1.0	fail	56	234
60.0	61.0	famsup	1.0	1.0	NA	57	234
0.0	0.0	NA	0.0	-1.0	fail	58	234
0.0	0.0	NA	0.0	-1.0	pass	59	234
0.0	0.0	NA	0.0	-1.0	pass	60	234
0.0	0.0	NA	0.0	-1.0	fail	61	234
2.0	3.0	age	0.3571428571428571	1.0	NA	1	235
4.0	5.0	G2	0.5	1.0	NA	2	235
6.0	7.0	G2	0.5	1.0	NA	3	235
8.0	9.0	schoolsup	1.0	1.0	NA	4	235
10.0	11.0	G1	0.40625	1.0	NA	5	235
12.0	13.0	G1	0.34375	1.0	NA	6	235
0.0	0.0	NA	0.0	-1.0	pass	7	235
14.0	15.0	traveltime	0.16666666666666666	1.0	NA	8	235
16.0	17.0	Fjob	4.0	1.0	NA	9	235
18.0	19.0	sex	1.0	1.0	NA	10	235
20.0	21.0	G2	0.6052631578947368	1.0	NA	11	235
0.0	0.0	NA	0.0	-1.0	fail	12	235
22.0	23.0	famrel	0.875	1.0	NA	13	235
24.0	25.0	Dalc	0.375	1.0	NA	14	235
26.0	27.0	G2	0.4473684210526315	1.0	NA	15	235
28.0	29.0	failures	0.5	1.0	NA	16	235
30.0	31.0	romantic	1.0	1.0	NA	17	235
0.0	0.0	NA	0.0	-1.0	pass	18	235
32.0	33.0	Walc	0.25	1.0	NA	19	235
34.0	35.0	goout	0.875	1.0	NA	20	235
0.0	0.0	NA	0.0	-1.0	pass	21	235
0.0	0.0	NA	0.0	-1.0	fail	22	235
0.0	0.0	NA	0.0	-1.0	pass	23	235
36.0	37.0	Fedu	0.375	1.0	NA	24	235
38.0	39.0	G2	0.4473684210526315	1.0	NA	25	235
0.0	0.0	NA	0.0	-1.0	fail	26	235
40.0	41.0	sex	1.0	1.0	NA	27	235
0.0	0.0	NA	0.0	-1.0	fail	28	235
0.0	0.0	NA	0.0	-1.0	pass	29	235
0.0	0.0	NA	0.0	-1.0	fail	30	235
0.0	0.0	NA	0.0	-1.0	pass	31	235
42.0	43.0	Fedu	0.625	1.0	NA	32	235
0.0	0.0	NA	0.0	-1.0	pass	33	235
0.0	0.0	NA	0.0	-1.0	pass	34	235
44.0	45.0	activities	1.0	1.0	NA	35	235
46.0	47.0	absences	0.013333333333333334	1.0	NA	36	235
48.0	49.0	Mjob	15.0	1.0	NA	37	235
0.0	0.0	NA	0.0	-1.0	fail	38	235
50.0	51.0	famsup	1.0	1.0	NA	39	235
0.0	0.0	NA	0.0	-1.0	fail	40	235
52.0	53.0	internet	1.0	1.0	NA	41	235
0.0	0.0	NA	0.0	-1.0	fail	42	235
0.0	0.0	NA	0.0	-1.0	pass	43	235
0.0	0.0	NA	0.0	-1.0	pass	44	235
54.0	55.0	address	1.0	1.0	NA	45	235
0.0	0.0	NA	0.0	-1.0	fail	46	235
0.0	0.0	NA	0.0	-1.0	pass	47	235
0.0	0.0	NA	0.0	-1.0	fail	48	235
56.0	57.0	goout	0.375	1.0	NA	49	235
0.0	0.0	NA	0.0	-1.0	pass	50	235
58.0	59.0	studytime	0.3333333333333333	1.0	NA	51	235
0.0	0.0	NA	0.0	-1.0	fail	52	235
0.0	0.0	NA	0.0	-1.0	pass	53	235
0.0	0.0	NA	0.0	-1.0	pass	54	235
0.0	0.0	NA	0.0	-1.0	fail	55	235
60.0	61.0	health	0.75	1.0	NA	56	235
0.0	0.0	NA	0.0	-1.0	fail	57	235
0.0	0.0	NA	0.0	-1.0	pass	58	235
0.0	0.0	NA	0.0	-1.0	fail	59	235
0.0	0.0	NA	0.0	-1.0	pass	60	235
0.0	0.0	NA	0.0	-1.0	fail	61	235
2.0	3.0	goout	0.625	1.0	NA	1	236
4.0	5.0	sex	1.0	1.0	NA	2	236
6.0	7.0	Walc	0.125	1.0	NA	3	236
8.0	9.0	Fjob	11.0	1.0	NA	4	236
10.0	11.0	studytime	0.16666666666666666	1.0	NA	5	236
12.0	13.0	Medu	0.875	1.0	NA	6	236
14.0	15.0	G1	0.34375	1.0	NA	7	236
16.0	17.0	Mjob	4.0	1.0	NA	8	236
18.0	19.0	romantic	1.0	1.0	NA	9	236
20.0	21.0	Dalc	0.375	1.0	NA	10	236
22.0	23.0	schoolsup	1.0	1.0	NA	11	236
24.0	25.0	G1	0.53125	1.0	NA	12	236
0.0	0.0	NA	0.0	-1.0	fail	13	236
26.0	27.0	G2	0.5	1.0	NA	14	236
28.0	29.0	Walc	0.875	1.0	NA	15	236
30.0	31.0	reason	3.0	1.0	NA	16	236
32.0	33.0	absences	0.28	1.0	NA	17	236
34.0	35.0	Medu	0.375	1.0	NA	18	236
36.0	37.0	absences	0.12	1.0	NA	19	236
0.0	0.0	NA	0.0	-1.0	pass	20	236
38.0	39.0	absences	0.12	1.0	NA	21	236
40.0	41.0	Dalc	0.125	1.0	NA	22	236
42.0	43.0	nursery	1.0	1.0	NA	23	236
44.0	45.0	freetime	0.625	1.0	NA	24	236
0.0	0.0	NA	0.0	-1.0	pass	25	236
0.0	0.0	NA	0.0	-1.0	fail	26	236
0.0	0.0	NA	0.0	-1.0	pass	27	236
46.0	47.0	Fedu	0.625	1.0	NA	28	236
0.0	0.0	NA	0.0	-1.0	pass	29	236
0.0	0.0	NA	0.0	-1.0	pass	30	236
0.0	0.0	NA	0.0	-1.0	fail	31	236
48.0	49.0	freetime	0.375	1.0	NA	32	236
0.0	0.0	NA	0.0	-1.0	fail	33	236
0.0	0.0	NA	0.0	-1.0	pass	34	236
50.0	51.0	age	0.3571428571428571	1.0	NA	35	236
52.0	53.0	health	0.125	1.0	NA	36	236
54.0	55.0	studytime	0.5	1.0	NA	37	236
0.0	0.0	NA	0.0	-1.0	pass	38	236
0.0	0.0	NA	0.0	-1.0	fail	39	236
56.0	57.0	traveltime	0.6666666666666666	1.0	NA	40	236
58.0	59.0	absences	0.09333333333333334	1.0	NA	41	236
0.0	0.0	NA	0.0	-1.0	pass	42	236
0.0	0.0	NA	0.0	-1.0	fail	43	236
60.0	61.0	absences	0.013333333333333334	1.0	NA	44	236
62.0	63.0	paid	1.0	1.0	NA	45	236
64.0	65.0	G1	0.40625	1.0	NA	46	236
66.0	67.0	traveltime	0.16666666666666666	1.0	NA	47	236
0.0	0.0	NA	0.0	-1.0	pass	48	236
68.0	69.0	G1	0.53125	1.0	NA	49	236
70.0	71.0	paid	1.0	1.0	NA	50	236
0.0	0.0	NA	0.0	-1.0	pass	51	236
0.0	0.0	NA	0.0	-1.0	pass	52	236
72.0	73.0	Mjob	2.0	1.0	NA	53	236
74.0	75.0	age	0.21428571428571427	1.0	NA	54	236
0.0	0.0	NA	0.0	-1.0	pass	55	236
76.0	77.0	health	0.375	1.0	NA	56	236
0.0	0.0	NA	0.0	-1.0	fail	57	236
78.0	79.0	G1	0.53125	1.0	NA	58	236
0.0	0.0	NA	0.0	-1.0	fail	59	236
0.0	0.0	NA	0.0	-1.0	fail	60	236
80.0	81.0	health	0.5	1.0	NA	61	236
82.0	83.0	absences	0.02666666666666667	1.0	NA	62	236
0.0	0.0	NA	0.0	-1.0	fail	63	236
84.0	85.0	health	0.5	1.0	NA	64	236
0.0	0.0	NA	0.0	-1.0	pass	65	236
86.0	87.0	studytime	0.16666666666666666	1.0	NA	66	236
88.0	89.0	G2	0.5526315789473684	1.0	NA	67	236
90.0	91.0	romantic	1.0	1.0	NA	68	236
0.0	0.0	NA	0.0	-1.0	pass	69	236
92.0	93.0	goout	0.375	1.0	NA	70	236
94.0	95.0	G2	0.4473684210526315	1.0	NA	71	236
96.0	97.0	health	0.625	1.0	NA	72	236
0.0	0.0	NA	0.0	-1.0	fail	73	236
0.0	0.0	NA	0.0	-1.0	pass	74	236
0.0	0.0	NA	0.0	-1.0	fail	75	236
0.0	0.0	NA	0.0	-1.0	pass	76	236
98.0	99.0	Medu	0.625	1.0	NA	77	236
100.0	101.0	reason	1.0	1.0	NA	78	236
0.0	0.0	NA	0.0	-1.0	pass	79	236
102.0	103.0	absences	0.22666666666666668	1.0	NA	80	236
0.0	0.0	NA	0.0	-1.0	pass	81	236
0.0	0.0	NA	0.0	-1.0	fail	82	236
0.0	0.0	NA	0.0	-1.0	pass	83	236
0.0	0.0	NA	0.0	-1.0	pass	84	236
0.0	0.0	NA	0.0	-1.0	fail	85	236
0.0	0.0	NA	0.0	-1.0	pass	86	236
104.0	105.0	schoolsup	1.0	1.0	NA	87	236
0.0	0.0	NA	0.0	-1.0	fail	88	236
0.0	0.0	NA	0.0	-1.0	pass	89	236
0.0	0.0	NA	0.0	-1.0	pass	90	236
106.0	107.0	absences	0.013333333333333334	1.0	NA	91	236
108.0	109.0	freetime	0.875	1.0	NA	92	236
0.0	0.0	NA	0.0	-1.0	fail	93	236
0.0	0.0	NA	0.0	-1.0	fail	94	236
0.0	0.0	NA	0.0	-1.0	pass	95	236
0.0	0.0	NA	0.0	-1.0	fail	96	236
0.0	0.0	NA	0.0	-1.0	pass	97	236
110.0	111.0	health	0.875	1.0	NA	98	236
112.0	113.0	G1	0.4375	1.0	NA	99	236
0.0	0.0	NA	0.0	-1.0	pass	100	236
0.0	0.0	NA	0.0	-1.0	fail	101	236
0.0	0.0	NA	0.0	-1.0	pass	102	236
0.0	0.0	NA	0.0	-1.0	fail	103	236
0.0	0.0	NA	0.0	-1.0	pass	104	236
114.0	115.0	age	0.07142857142857142	1.0	NA	105	236
0.0	0.0	NA	0.0	-1.0	fail	106	236
0.0	0.0	NA	0.0	-1.0	pass	107	236
116.0	117.0	activities	1.0	1.0	NA	108	236
0.0	0.0	NA	0.0	-1.0	fail	109	236
0.0	0.0	NA	0.0	-1.0	pass	110	236
118.0	119.0	famrel	0.625	1.0	NA	111	236
0.0	0.0	NA	0.0	-1.0	fail	112	236
0.0	0.0	NA	0.0	-1.0	pass	113	236
0.0	0.0	NA	0.0	-1.0	pass	114	236
0.0	0.0	NA	0.0	-1.0	fail	115	236
120.0	121.0	famrel	0.875	1.0	NA	116	236
0.0	0.0	NA	0.0	-1.0	pass	117	236
0.0	0.0	NA	0.0	-1.0	fail	118	236
122.0	123.0	Fjob	4.0	1.0	NA	119	236
0.0	0.0	NA	0.0	-1.0	pass	120	236
0.0	0.0	NA	0.0	-1.0	fail	121	236
0.0	0.0	NA	0.0	-1.0	pass	122	236
0.0	0.0	NA	0.0	-1.0	fail	123	236
2.0	3.0	G1	0.46875	1.0	NA	1	237
4.0	5.0	paid	1.0	1.0	NA	2	237
6.0	7.0	health	0.375	1.0	NA	3	237
8.0	9.0	nursery	1.0	1.0	NA	4	237
10.0	11.0	G1	0.28125	1.0	NA	5	237
12.0	13.0	absences	0.17333333333333334	1.0	NA	6	237
0.0	0.0	NA	0.0	-1.0	pass	7	237
14.0	15.0	freetime	0.375	1.0	NA	8	237
16.0	17.0	health	0.875	1.0	NA	9	237
18.0	19.0	Mjob	5.0	1.0	NA	10	237
20.0	21.0	studytime	0.5	1.0	NA	11	237
0.0	0.0	NA	0.0	-1.0	pass	12	237
22.0	23.0	Walc	0.375	1.0	NA	13	237
24.0	25.0	traveltime	0.5	1.0	NA	14	237
0.0	0.0	NA	0.0	-1.0	fail	15	237
26.0	27.0	famrel	0.875	1.0	NA	16	237
28.0	29.0	Medu	0.375	1.0	NA	17	237
30.0	31.0	famsize	1.0	1.0	NA	18	237
0.0	0.0	NA	0.0	-1.0	fail	19	237
32.0	33.0	G2	0.4473684210526315	1.0	NA	20	237
34.0	35.0	goout	0.875	1.0	NA	21	237
0.0	0.0	NA	0.0	-1.0	pass	22	237
0.0	0.0	NA	0.0	-1.0	fail	23	237
0.0	0.0	NA	0.0	-1.0	fail	24	237
0.0	0.0	NA	0.0	-1.0	pass	25	237
36.0	37.0	G2	0.5	1.0	NA	26	237
38.0	39.0	absences	0.13333333333333333	1.0	NA	27	237
0.0	0.0	NA	0.0	-1.0	fail	28	237
40.0	41.0	internet	1.0	1.0	NA	29	237
42.0	43.0	romantic	1.0	1.0	NA	30	237
0.0	0.0	NA	0.0	-1.0	pass	31	237
0.0	0.0	NA	0.0	-1.0	fail	32	237
44.0	45.0	freetime	0.375	1.0	NA	33	237
46.0	47.0	Fjob	1.0	1.0	NA	34	237
0.0	0.0	NA	0.0	-1.0	pass	35	237
48.0	49.0	reason	2.0	1.0	NA	36	237
50.0	51.0	health	0.5	1.0	NA	37	237
52.0	53.0	Fedu	0.375	1.0	NA	38	237
0.0	0.0	NA	0.0	-1.0	fail	39	237
0.0	0.0	NA	0.0	-1.0	fail	40	237
54.0	55.0	Walc	0.375	1.0	NA	41	237
56.0	57.0	reason	2.0	1.0	NA	42	237
0.0	0.0	NA	0.0	-1.0	fail	43	237
58.0	59.0	G1	0.40625	1.0	NA	44	237
60.0	61.0	absences	0.36000000000000004	1.0	NA	45	237
0.0	0.0	NA	0.0	-1.0	pass	46	237
0.0	0.0	NA	0.0	-1.0	fail	47	237
62.0	63.0	famsup	1.0	1.0	NA	48	237
0.0	0.0	NA	0.0	-1.0	fail	49	237
0.0	0.0	NA	0.0	-1.0	fail	50	237
0.0	0.0	NA	0.0	-1.0	pass	51	237
64.0	65.0	G2	0.4473684210526315	1.0	NA	52	237
0.0	0.0	NA	0.0	-1.0	pass	53	237
0.0	0.0	NA	0.0	-1.0	fail	54	237
66.0	67.0	G2	0.4473684210526315	1.0	NA	55	237
68.0	69.0	traveltime	0.16666666666666666	1.0	NA	56	237
0.0	0.0	NA	0.0	-1.0	fail	57	237
0.0	0.0	NA	0.0	-1.0	fail	58	237
0.0	0.0	NA	0.0	-1.0	pass	59	237
70.0	71.0	G2	0.5526315789473684	1.0	NA	60	237
0.0	0.0	NA	0.0	-1.0	fail	61	237
0.0	0.0	NA	0.0	-1.0	pass	62	237
0.0	0.0	NA	0.0	-1.0	fail	63	237
0.0	0.0	NA	0.0	-1.0	fail	64	237
0.0	0.0	NA	0.0	-1.0	pass	65	237
0.0	0.0	NA	0.0	-1.0	fail	66	237
0.0	0.0	NA	0.0	-1.0	pass	67	237
72.0	73.0	nursery	1.0	1.0	NA	68	237
0.0	0.0	NA	0.0	-1.0	fail	69	237
0.0	0.0	NA	0.0	-1.0	pass	70	237
74.0	75.0	Walc	0.125	1.0	NA	71	237
0.0	0.0	NA	0.0	-1.0	fail	72	237
0.0	0.0	NA	0.0	-1.0	pass	73	237
76.0	77.0	goout	0.625	1.0	NA	74	237
0.0	0.0	NA	0.0	-1.0	pass	75	237
0.0	0.0	NA	0.0	-1.0	pass	76	237
0.0	0.0	NA	0.0	-1.0	fail	77	237
2.0	3.0	failures	0.5	1.0	NA	1	238
4.0	5.0	absences	0.16666666666666669	1.0	NA	2	238
6.0	7.0	Medu	0.625	1.0	NA	3	238
8.0	9.0	higher	1.0	1.0	NA	4	238
10.0	11.0	paid	1.0	1.0	NA	5	238
12.0	13.0	failures	0.8333333333333333	1.0	NA	6	238
0.0	0.0	NA	0.0	-1.0	fail	7	238
0.0	0.0	NA	0.0	-1.0	fail	8	238
14.0	15.0	goout	0.375	1.0	NA	9	238
16.0	17.0	Mjob	11.0	1.0	NA	10	238
18.0	19.0	sex	1.0	1.0	NA	11	238
0.0	0.0	NA	0.0	-1.0	fail	12	238
20.0	21.0	absences	0.013333333333333334	1.0	NA	13	238
22.0	23.0	Walc	0.125	1.0	NA	14	238
24.0	25.0	guardian	1.0	1.0	NA	15	238
0.0	0.0	NA	0.0	-1.0	pass	16	238
26.0	27.0	absences	0.2533333333333333	1.0	NA	17	238
28.0	29.0	freetime	0.375	1.0	NA	18	238
30.0	31.0	health	0.25	1.0	NA	19	238
0.0	0.0	NA	0.0	-1.0	fail	20	238
32.0	33.0	health	0.875	1.0	NA	21	238
34.0	35.0	reason	7.0	1.0	NA	22	238
36.0	37.0	reason	2.0	1.0	NA	23	238
38.0	39.0	Mjob	1.0	1.0	NA	24	238
40.0	41.0	G2	0.4473684210526315	1.0	NA	25	238
0.0	0.0	NA	0.0	-1.0	fail	26	238
42.0	43.0	G1	0.53125	1.0	NA	27	238
0.0	0.0	NA	0.0	-1.0	pass	28	238
0.0	0.0	NA	0.0	-1.0	fail	29	238
0.0	0.0	NA	0.0	-1.0	pass	30	238
0.0	0.0	NA	0.0	-1.0	fail	31	238
0.0	0.0	NA	0.0	-1.0	pass	32	238
0.0	0.0	NA	0.0	-1.0	fail	33	238
44.0	45.0	G1	0.46875	1.0	NA	34	238
46.0	47.0	G2	0.5	1.0	NA	35	238
48.0	49.0	sex	1.0	1.0	NA	36	238
0.0	0.0	NA	0.0	-1.0	pass	37	238
50.0	51.0	famrel	0.875	1.0	NA	38	238
0.0	0.0	NA	0.0	-1.0	pass	39	238
0.0	0.0	NA	0.0	-1.0	fail	40	238
52.0	53.0	G1	0.46875	1.0	NA	41	238
0.0	0.0	NA	0.0	-1.0	fail	42	238
0.0	0.0	NA	0.0	-1.0	pass	43	238
54.0	55.0	reason	1.0	1.0	NA	44	238
0.0	0.0	NA	0.0	-1.0	pass	45	238
0.0	0.0	NA	0.0	-1.0	fail	46	238
0.0	0.0	NA	0.0	-1.0	pass	47	238
56.0	57.0	health	0.875	1.0	NA	48	238
0.0	0.0	NA	0.0	-1.0	pass	49	238
0.0	0.0	NA	0.0	-1.0	pass	50	238
0.0	0.0	NA	0.0	-1.0	fail	51	238
58.0	59.0	G2	0.5	1.0	NA	52	238
0.0	0.0	NA	0.0	-1.0	pass	53	238
60.0	61.0	Fjob	4.0	1.0	NA	54	238
0.0	0.0	NA	0.0	-1.0	fail	55	238
0.0	0.0	NA	0.0	-1.0	fail	56	238
0.0	0.0	NA	0.0	-1.0	pass	57	238
62.0	63.0	freetime	0.375	1.0	NA	58	238
64.0	65.0	Walc	0.125	1.0	NA	59	238
0.0	0.0	NA	0.0	-1.0	fail	60	238
66.0	67.0	famsup	1.0	1.0	NA	61	238
0.0	0.0	NA	0.0	-1.0	fail	62	238
68.0	69.0	Mjob	3.0	1.0	NA	63	238
70.0	71.0	reason	1.0	1.0	NA	64	238
0.0	0.0	NA	0.0	-1.0	pass	65	238
0.0	0.0	NA	0.0	-1.0	fail	66	238
0.0	0.0	NA	0.0	-1.0	pass	67	238
0.0	0.0	NA	0.0	-1.0	fail	68	238
72.0	73.0	sex	1.0	1.0	NA	69	238
0.0	0.0	NA	0.0	-1.0	pass	70	238
74.0	75.0	studytime	0.8333333333333333	1.0	NA	71	238
76.0	77.0	goout	0.875	1.0	NA	72	238
0.0	0.0	NA	0.0	-1.0	pass	73	238
0.0	0.0	NA	0.0	-1.0	fail	74	238
0.0	0.0	NA	0.0	-1.0	pass	75	238
78.0	79.0	Medu	0.75	1.0	NA	76	238
0.0	0.0	NA	0.0	-1.0	fail	77	238
0.0	0.0	NA	0.0	-1.0	pass	78	238
0.0	0.0	NA	0.0	-1.0	fail	79	238
2.0	3.0	absences	0.33999999999999997	1.0	NA	1	239
4.0	5.0	G1	0.40625	1.0	NA	2	239
6.0	7.0	traveltime	0.16666666666666666	1.0	NA	3	239
8.0	9.0	G1	0.28125	1.0	NA	4	239
10.0	11.0	goout	0.625	1.0	NA	5	239
12.0	13.0	G1	0.46875	1.0	NA	6	239
0.0	0.0	NA	0.0	-1.0	fail	7	239
14.0	15.0	age	0.21428571428571427	1.0	NA	8	239
16.0	17.0	activities	1.0	1.0	NA	9	239
18.0	19.0	Medu	0.625	1.0	NA	10	239
20.0	21.0	absences	0.06666666666666667	1.0	NA	11	239
0.0	0.0	NA	0.0	-1.0	fail	12	239
0.0	0.0	NA	0.0	-1.0	pass	13	239
22.0	23.0	health	0.125	1.0	NA	14	239
0.0	0.0	NA	0.0	-1.0	fail	15	239
24.0	25.0	freetime	0.625	1.0	NA	16	239
26.0	27.0	guardian	3.0	1.0	NA	17	239
28.0	29.0	absences	0.17333333333333334	1.0	NA	18	239
30.0	31.0	G2	0.5	1.0	NA	19	239
32.0	33.0	Fedu	0.625	1.0	NA	20	239
34.0	35.0	Fedu	0.875	1.0	NA	21	239
0.0	0.0	NA	0.0	-1.0	pass	22	239
36.0	37.0	G2	0.5	1.0	NA	23	239
38.0	39.0	studytime	0.16666666666666666	1.0	NA	24	239
40.0	41.0	age	0.07142857142857142	1.0	NA	25	239
42.0	43.0	failures	0.16666666666666666	1.0	NA	26	239
0.0	0.0	NA	0.0	-1.0	fail	27	239
0.0	0.0	NA	0.0	-1.0	pass	28	239
44.0	45.0	guardian	1.0	1.0	NA	29	239
46.0	47.0	Mjob	1.0	1.0	NA	30	239
0.0	0.0	NA	0.0	-1.0	pass	31	239
0.0	0.0	NA	0.0	-1.0	pass	32	239
48.0	49.0	Mjob	10.0	1.0	NA	33	239
0.0	0.0	NA	0.0	-1.0	pass	34	239
50.0	51.0	Dalc	0.125	1.0	NA	35	239
52.0	53.0	absences	0.10666666666666666	1.0	NA	36	239
0.0	0.0	NA	0.0	-1.0	pass	37	239
0.0	0.0	NA	0.0	-1.0	pass	38	239
54.0	55.0	age	0.21428571428571427	1.0	NA	39	239
0.0	0.0	NA	0.0	-1.0	pass	40	239
56.0	57.0	G2	0.42105263157894735	1.0	NA	41	239
58.0	59.0	nursery	1.0	1.0	NA	42	239
60.0	61.0	studytime	0.16666666666666666	1.0	NA	43	239
0.0	0.0	NA	0.0	-1.0	fail	44	239
0.0	0.0	NA	0.0	-1.0	pass	45	239
0.0	0.0	NA	0.0	-1.0	pass	46	239
0.0	0.0	NA	0.0	-1.0	fail	47	239
62.0	63.0	G1	0.5625	1.0	NA	48	239
64.0	65.0	G1	0.46875	1.0	NA	49	239
66.0	67.0	sex	1.0	1.0	NA	50	239
0.0	0.0	NA	0.0	-1.0	pass	51	239
0.0	0.0	NA	0.0	-1.0	fail	52	239
68.0	69.0	Fedu	0.375	1.0	NA	53	239
0.0	0.0	NA	0.0	-1.0	fail	54	239
70.0	71.0	Medu	0.375	1.0	NA	55	239
0.0	0.0	NA	0.0	-1.0	fail	56	239
0.0	0.0	NA	0.0	-1.0	pass	57	239
0.0	0.0	NA	0.0	-1.0	fail	58	239
72.0	73.0	romantic	1.0	1.0	NA	59	239
74.0	75.0	age	0.21428571428571427	1.0	NA	60	239
0.0	0.0	NA	0.0	-1.0	fail	61	239
76.0	77.0	Walc	0.625	1.0	NA	62	239
0.0	0.0	NA	0.0	-1.0	pass	63	239
78.0	79.0	age	0.21428571428571427	1.0	NA	64	239
80.0	81.0	health	0.5	1.0	NA	65	239
0.0	0.0	NA	0.0	-1.0	pass	66	239
82.0	83.0	famrel	0.625	1.0	NA	67	239
0.0	0.0	NA	0.0	-1.0	pass	68	239
0.0	0.0	NA	0.0	-1.0	fail	69	239
0.0	0.0	NA	0.0	-1.0	pass	70	239
0.0	0.0	NA	0.0	-1.0	fail	71	239
84.0	85.0	absences	0.12	1.0	NA	72	239
86.0	87.0	reason	4.0	1.0	NA	73	239
0.0	0.0	NA	0.0	-1.0	fail	74	239
0.0	0.0	NA	0.0	-1.0	pass	75	239
0.0	0.0	NA	0.0	-1.0	fail	76	239
0.0	0.0	NA	0.0	-1.0	pass	77	239
88.0	89.0	activities	1.0	1.0	NA	78	239
0.0	0.0	NA	0.0	-1.0	fail	79	239
0.0	0.0	NA	0.0	-1.0	fail	80	239
0.0	0.0	NA	0.0	-1.0	pass	81	239
0.0	0.0	NA	0.0	-1.0	pass	82	239
0.0	0.0	NA	0.0	-1.0	fail	83	239
90.0	91.0	goout	0.125	1.0	NA	84	239
0.0	0.0	NA	0.0	-1.0	fail	85	239
0.0	0.0	NA	0.0	-1.0	pass	86	239
0.0	0.0	NA	0.0	-1.0	fail	87	239
0.0	0.0	NA	0.0	-1.0	pass	88	239
0.0	0.0	NA	0.0	-1.0	fail	89	239
0.0	0.0	NA	0.0	-1.0	fail	90	239
92.0	93.0	reason	2.0	1.0	NA	91	239
0.0	0.0	NA	0.0	-1.0	pass	92	239
94.0	95.0	traveltime	0.16666666666666666	1.0	NA	93	239
96.0	97.0	Fedu	0.625	1.0	NA	94	239
98.0	99.0	traveltime	0.5	1.0	NA	95	239
100.0	101.0	health	0.375	1.0	NA	96	239
0.0	0.0	NA	0.0	-1.0	pass	97	239
0.0	0.0	NA	0.0	-1.0	fail	98	239
0.0	0.0	NA	0.0	-1.0	pass	99	239
0.0	0.0	NA	0.0	-1.0	fail	100	239
0.0	0.0	NA	0.0	-1.0	pass	101	239
2.0	3.0	goout	0.625	1.0	NA	1	240
4.0	5.0	traveltime	0.8333333333333333	1.0	NA	2	240
6.0	7.0	Medu	0.375	1.0	NA	3	240
8.0	9.0	schoolsup	1.0	1.0	NA	4	240
0.0	0.0	NA	0.0	-1.0	fail	5	240
10.0	11.0	health	0.25	1.0	NA	6	240
12.0	13.0	absences	0.19333333333333336	1.0	NA	7	240
14.0	15.0	Mjob	5.0	1.0	NA	8	240
16.0	17.0	G1	0.46875	1.0	NA	9	240
0.0	0.0	NA	0.0	-1.0	pass	10	240
18.0	19.0	G1	0.53125	1.0	NA	11	240
20.0	21.0	Dalc	0.375	1.0	NA	12	240
22.0	23.0	Walc	0.875	1.0	NA	13	240
24.0	25.0	failures	0.16666666666666666	1.0	NA	14	240
26.0	27.0	G2	0.5	1.0	NA	15	240
28.0	29.0	health	0.75	1.0	NA	16	240
0.0	0.0	NA	0.0	-1.0	pass	17	240
0.0	0.0	NA	0.0	-1.0	fail	18	240
0.0	0.0	NA	0.0	-1.0	pass	19	240
30.0	31.0	G1	0.46875	1.0	NA	20	240
32.0	33.0	Dalc	0.625	1.0	NA	21	240
0.0	0.0	NA	0.0	-1.0	fail	22	240
34.0	35.0	G2	0.5263157894736842	1.0	NA	23	240
36.0	37.0	G1	0.40625	1.0	NA	24	240
38.0	39.0	Medu	0.625	1.0	NA	25	240
40.0	41.0	traveltime	0.16666666666666666	1.0	NA	26	240
42.0	43.0	health	0.375	1.0	NA	27	240
44.0	45.0	absences	0.09333333333333334	1.0	NA	28	240
0.0	0.0	NA	0.0	-1.0	fail	29	240
46.0	47.0	goout	0.875	1.0	NA	30	240
48.0	49.0	schoolsup	1.0	1.0	NA	31	240
0.0	0.0	NA	0.0	-1.0	pass	32	240
50.0	51.0	Medu	0.875	1.0	NA	33	240
0.0	0.0	NA	0.0	-1.0	fail	34	240
0.0	0.0	NA	0.0	-1.0	pass	35	240
52.0	53.0	romantic	1.0	1.0	NA	36	240
54.0	55.0	absences	0.14666666666666667	1.0	NA	37	240
56.0	57.0	studytime	0.16666666666666666	1.0	NA	38	240
0.0	0.0	NA	0.0	-1.0	fail	39	240
58.0	59.0	freetime	0.875	1.0	NA	40	240
0.0	0.0	NA	0.0	-1.0	fail	41	240
60.0	61.0	reason	2.0	1.0	NA	42	240
0.0	0.0	NA	0.0	-1.0	pass	43	240
62.0	63.0	age	0.07142857142857142	1.0	NA	44	240
64.0	65.0	failures	0.5	1.0	NA	45	240
66.0	67.0	Dalc	0.125	1.0	NA	46	240
